Name,State,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,F100
NCGC00091049-04,0,3141.204228,3228.264755,3690.188155,3359.757009,3147.889352,2952.148687,2754.375894,2567.694125,2385.076612,9050.765607,11444.09507,14948.57336,15409.88591,14352.15768,13376.44308,12338.56099,11384.33177,10554.43753,377.423568,378.3743,681.90262,928.478868,862.841264,806.674828,737.071464,667.867268,625.536928,65.71422096,85.1446216,121.4261362,132.6643723,123.5526884,114.9757724,105.5096307,96.71242032,89.69366158,8570.565846,7394.173966,14481.96528,21325.10396,19845.88218,18551.84468,16887.97187,15192.30396,14236.30665,166.7777778,123.4166667,217.25,238.0833333,218.5833333,208.3333333,195.3333333,180.5833333,171.1666667,60.40777362,63.29930892,39.2573208,25.84428468,26.01561448,26.12520962,26.74151353,27.60961425,27.4146737,174.0531848,224.394021,159.0273761,118.5375839,118.6128734,118.3756025,119.7918543,122.4121696,121.3153739,7.258145538,7.419103922,7.254283191,7.142145138,7.130919537,7.138715292,7.156033631,7.181368473,7.190079632,1.263735018,1.669502384,1.291767406,1.020495172,1.021096598,1.017484712,1.024365346,1.039918498,1.030961627,164.818574,144.9838033,154.0634605,164.0392612,164.0155552,164.1756166,163.9608919,163.3581071,163.6357087,3.207264957
NCGC00091050-09,1,41910.52558,7109.559429,9086.3445,12024.76987,4526.3981,1450.564723,986.572197,483.74227,70.651728,6227.362915,6127.245263,8118.380354,8132.463833,5291.652847,3661.116114,3269.416765,2109.405679,727.4625627,145.593297,143.840436,219.463482,242.588836,168.602222,133.92058,142.27914,140.886208,78.25248,52.35491124,43.51877448,62.35473874,65.82762436,45.92033344,26.04740419,23.78512706,17.88735219,7.656622655,2973.540043,2678.895309,4304.181628,4974.459865,3543.263079,2614.957754,2773.848032,3138.115079,1907.18038,99.05700064,62.09078884,104.1748437,90.46608947,59.84343434,67.501443,76.16666667,55.66666667,21,2205.817136,374.1873384,313.3222241,375.7740584,196.7999174,85.32733665,54.8095665,25.46011947,6.422884364,327.7559429,322.4865928,279.9441502,254.1394948,230.0718629,215.3597714,181.6342647,111.0213515,66.13296024,7.662805105,7.570549263,7.567706276,7.580901125,7.330531391,7.877681176,7.904396667,7.415063579,7.113861818,2.755521644,2.290461815,2.150163405,2.057113261,1.996536237,1.532200247,1.321395948,0.941439589,0.696056605,156.5021075,140.99449,148.4200561,155.4518708,154.0549165,153.8210444,154.1026685,165.1639516,173.3800345,5.213526349
NCGC00091051-01,0,1725.093346,1655.208358,2265.079133,2054.456267,1325.285674,673.630887,486.549378,78.627024,2.032128,3858.30025,4605.980143,6145.192282,6009.685994,4020.774027,1962.140329,865.2932039,415.0206974,62.16748886,136.717928,136.121496,196.297476,241.609836,236.611512,148.941404,58.131576,46.16352,13.436928,25.13099833,30.49386983,42.00068431,42.56996305,29.61948569,14.66583242,5.99425874,2.872544244,0.88922581,2764.126691,2550.862204,3703.075121,4821.801804,4986.821848,3302.913497,1225.055148,938.3782372,369.835304,132.3333333,74.44444444,128.3333333,130.1111111,124.7777778,69.66666667,59,30,2,101.4760792,97.36519753,90.60316532,66.27278281,44.17618913,35.45425721,69.507054,15.7254048,1.016064,226.9588383,270.9400084,245.8076913,193.8608385,134.0258009,103.2705436,123.6133148,83.00413948,31.08374443,8.042231059,8.007146824,7.85189904,7.793865677,7.8870504,7.839021263,8.304510857,9.232704,6.718464,1.47829402,1.793757049,1.680027373,1.373224614,0.98731619,0.771885917,0.856322677,0.574508849,0.444612905,162.5956877,150.0507179,148.1230048,155.5419937,166.2273949,173.8375525,175.0078783,187.6756474,184.917652,7.784313725
NCGC00091051-04,0,1725.093346,1655.208358,2265.079133,2054.456267,1325.285674,673.630887,486.549378,78.627024,2.032128,3858.30025,4605.980143,6145.192282,6009.685994,4020.774027,1962.140329,865.2932039,415.0206974,62.16748886,136.717928,136.121496,196.297476,241.609836,236.611512,148.941404,58.131576,46.16352,13.436928,25.13099833,30.49386983,42.00068431,42.56996305,29.61948569,14.66583242,5.99425874,2.872544244,0.88922581,2764.126691,2550.862204,3703.075121,4821.801804,4986.821848,3302.913497,1225.055148,938.3782372,369.835304,132.3333333,74.44444444,128.3333333,130.1111111,124.7777778,69.66666667,59,30,2,101.4760792,97.36519753,90.60316532,66.27278281,44.17618913,35.45425721,69.507054,15.7254048,1.016064,226.9588383,270.9400084,245.8076913,193.8608385,134.0258009,103.2705436,123.6133148,83.00413948,31.08374443,8.042231059,8.007146824,7.85189904,7.793865677,7.8870504,7.839021263,8.304510857,9.232704,6.718464,1.47829402,1.793757049,1.680027373,1.373224614,0.98731619,0.771885917,0.856322677,0.574508849,0.444612905,162.5956877,150.0507179,148.1230048,155.5419937,166.2273949,173.8375525,175.0078783,187.6756474,184.917652,7.784313725
NCGC00091056-01,0,1162.24148,1250.969672,1468.892385,1209.658639,620.495067,249.249337,41.401584,2.032128,0,3636.805169,4306.028145,5449.048489,4986.906641,3178.102417,1590.079788,499.6285713,62.16748886,0,114.07184,117.265184,174.229956,206.976508,169.696812,118.229284,54.945216,13.436928,0,25.86810324,31.21955448,41.13433324,40.00668639,27.73754208,15.25415772,5.563697454,0.88922581,0,2493.696065,2239.33523,3469.782525,4447.027168,3786.727196,2831.115954,1383.955903,369.835304,0,43.77777778,50,64.66666667,68,53.66666667,32,12,2,0,72.6400925,78.1856045,61.20384937,41.71236686,25.85396112,14.66172571,5.175198,1.016064,0,227.3003231,269.1267591,227.0436871,171.962298,132.4209341,93.53410519,62.45357141,31.08374443,0,7.12949,7.329074,7.2595815,7.137120966,7.0707005,6.954663765,6.868152,6.718464,0,1.616756452,1.951222155,1.713930552,1.37954091,1.15573092,0.897303395,0.695462182,0.444612905,0,155.8560041,139.9584519,144.5742719,153.3457644,157.7802998,166.5362326,172.9944879,184.917652,0,2.736111111
NCGC00091057-05,0,6188.636443,6583.354327,10089.34263,12389.51431,11987.78322,10574.23151,10006.89947,9345.661333,8234.092035,13435.67269,17186.7262,25963.58807,30827.81075,30666.0877,29589.71987,27251.72899,24569.05815,22455.79204,469.836268,497.34286,832.445088,1143.500812,1244.592652,1248.901168,1198.988208,1098.347596,970.564908,85.93602391,110.0773532,166.6284371,199.3209822,203.7914627,202.829413,188.5369111,167.7184473,152.6000064,9092.560105,8845.670195,15170.92504,21202.72222,23712.20373,24329.66261,23731.71218,21920.46846,18913.12937,375.9166667,237.4444444,386.9166667,606.7222222,673.8888889,592.6666667,582.5833333,538.1666667,468.5277778,108.5725692,107.9238414,98.91512382,89.77908918,78.86699484,68.22084846,66.71266312,68.21650608,68.61743362,235.713556,281.7496099,254.5449811,223.3899329,201.750577,190.9014185,181.6781933,179.3361909,187.1316004,8.242741544,8.153161639,8.161226353,8.286237768,8.188109553,8.05742689,7.99325472,8.017135737,8.0880409,1.507649542,1.804546774,1.633612128,1.444354943,1.340733307,1.308576858,1.256912741,1.224222243,1.27166672,159.5185983,145.0109868,148.7345592,153.6429147,156.0013403,156.9655653,158.2114146,160.0034194,157.6094114,6.59502924
NCGC00091062-04,0,2759.3942,2827.472297,4145.816948,4076.95359,3257.470377,3109.14782,2546.467536,1739.556856,1067.748972,6167.49153,7757.987669,11377.69287,11991.43601,10575.16518,8534.158847,6865.419575,4592.004326,2415.149595,224.025664,232.961804,368.137728,493.725608,514.4441,420.013128,372.806776,293.86296,184.230144,40.36286686,51.27168304,77.7436763,85.54419063,77.90153877,62.21785299,48.30676871,32.81638249,16.92004783,4592.583724,4380.89266,7066.683187,9948.050568,10773.05528,8991.915984,7713.964204,6326.536371,3841.849794,189.1666667,113.9444444,192.1111111,246.3055556,217.1666667,186.1666667,199.4444444,160.8333333,154,98.54979286,97.49904472,88.20887123,64.71354905,49.35561177,56.52996036,55.35798991,47.01505016,48.53404418,220.2675546,267.5168162,242.0785716,190.3402541,160.2297755,155.1665245,149.2482516,124.108225,109.7795271,8.000916571,8.033165655,7.832717617,7.836914413,7.794607576,7.636602327,8.10449513,7.942242162,8.374097455,1.441530959,1.76798907,1.654120772,1.357844296,1.180326345,1.131233691,1.050147146,0.886929256,0.769093083,164.0208473,151.0652641,150.3549614,157.9055646,163.2281103,163.4893815,167.694874,170.9874695,174.6295361,6.755952381
NCGC00091062-09,0,2759.3942,2827.472297,4145.816948,4076.95359,3257.470377,3109.14782,2546.467536,1739.556856,1067.748972,6167.49153,7757.987669,11377.69287,11991.43601,10575.16518,8534.158847,6865.419575,4592.004326,2415.149595,224.025664,232.961804,368.137728,493.725608,514.4441,420.013128,372.806776,293.86296,184.230144,40.36286686,51.27168304,77.7436763,85.54419063,77.90153877,62.21785299,48.30676871,32.81638249,16.92004783,4592.583724,4380.89266,7066.683187,9948.050568,10773.05528,8991.915984,7713.964204,6326.536371,3841.849794,189.1666667,113.9444444,192.1111111,246.3055556,217.1666667,186.1666667,199.4444444,160.8333333,154,98.54979286,97.49904472,88.20887123,64.71354905,49.35561177,56.52996036,55.35798991,47.01505016,48.53404418,220.2675546,267.5168162,242.0785716,190.3402541,160.2297755,155.1665245,149.2482516,124.108225,109.7795271,8.000916571,8.033165655,7.832717617,7.836914413,7.794607576,7.636602327,8.10449513,7.942242162,8.374097455,1.441530959,1.76798907,1.654120772,1.357844296,1.180326345,1.131233691,1.050147146,0.886929256,0.769093083,164.0208473,151.0652641,150.3549614,157.9055646,163.2281103,163.4893815,167.694874,170.9874695,174.6295361,6.755952381
NCGC00091066-01,0,1440.62936,1350.594427,1415.415367,1143.813833,965.789484,683.967903,485.169306,96.761952,0,3135.601425,3717.815755,4667.944729,4664.463444,3511.464415,2060.830417,1209.269684,492.0817838,0,148.510752,141.831652,241.772916,295.276132,309.544568,192.245092,79.212024,56.827008,0,21.33164995,26.50832741,36.30474786,39.12265732,30.28780847,15.36031105,7.614281786,3.208607916,0,3250.208587,2740.720979,5156.17835,6617.92474,7358.854876,4378.787149,1677.717716,1111.10566,0,95.52777778,65.66666667,83.41666667,83.83333333,92,71.33333333,53,42,0,75.82259789,75.03302372,44.23173022,28.59534582,22.99498771,28.49866263,53.90770067,16.126992,0,165.0316539,206.5453197,145.8732728,116.6115861,83.60629559,85.86793406,134.3632982,82.01363063,0,7.816355368,7.879536222,7.555403625,7.3819033,7.370108762,8.010212167,8.801336,9.471168,0,1.122718419,1.472684856,1.134523371,0.978066433,0.721138297,0.64001296,0.84603131,0.534767986,0,171.0636098,152.2622766,161.1305734,165.4481185,175.2108304,182.4494645,186.4130796,185.1842767,0,5.027777778
NCGC00091070-02,0,1077.021735,1097.150926,1364.103135,978.637636,802.267876,302.76288,36.578304,0,0,3250.67175,4029.367173,5166.788607,5238.093223,4493.449546,3126.683726,1119.0148,0,0,156.221692,155.629208,283.001084,351.684112,352.31656,251.444736,241.864704,0,0,24.61259357,31.15269264,42.56079704,46.22564585,42.75530901,32.0604183,16.00606457,0,0,3745.77098,3175.850875,6405.516317,8223.923976,8689.585401,5893.952969,6657.035473,0,0,40.80555556,46.5,73.44444444,89.33333333,71,60,36,0,0,48.95553341,52.24528219,34.97700346,20.38828408,15.73074267,8.41008,1.016064,0,0,147.7578068,191.8746273,132.4817592,109.1269421,88.10685385,86.85232572,31.08374443,0,0,7.100986,7.410914667,7.256438051,7.326752333,6.908167843,6.984576,6.718464,0,0,1.118754253,1.483461554,1.091302488,0.963034288,0.838339392,0.890567175,0.444612905,0,0,170.2623173,151.2309941,164.2440081,171.3317495,170.3840275,163.7209158,184.917652,0,0,1.85479798
NCGC00091071-01,0,8312.35477,4401.875357,9721.690121,7399.423246,8422.390018,8347.088048,6110.060532,9973.844852,2042.850929,8728.845116,9695.362613,14972.70107,15997.40488,15900.17254,15366.00795,11720.47073,8191.386341,3355.426433,226.411525,224.878178,381.528137,491.900212,499.759804,514.03058,422.604396,279.94451,137.0831,66.80811614,70.05839879,113.8878419,125.2849762,126.1094016,125.4792057,98.66288294,71.15183496,29.39836382,4280.176993,4010.115291,6845.035284,9391.481246,9679.033313,9917.425934,8132.934345,5417.023396,2768.391081,64.50564891,75.64300412,115.7751486,135.8641975,134.9423868,132.755144,105.4794239,65.63054412,29.59259259,296.8698132,151.7888054,202.5352109,117.4511626,131.599844,130.4232507,117.5011641,293.348378,120.1677017,311.7444684,334.3228487,311.9312724,253.9270616,248.4401959,240.0938742,225.3936679,240.9231277,197.3780254,8.086125893,7.754419931,7.948502854,7.807939873,7.808746938,8.031727813,8.127007615,8.233662059,8.063711765,2.386004148,2.415806855,2.372663373,1.988650416,1.970459401,1.960612589,1.897363133,2.092701028,1.729315519,152.863464,138.2798376,142.6049018,149.0711309,151.2348955,154.9597802,156.4025836,159.3242175,162.8465342,2.303773175
NCGC00091071-08,0,8312.35477,4401.875357,9721.690121,7399.423246,8422.390018,8347.088048,6110.060532,9973.844852,2042.850929,8728.845116,9695.362613,14972.70107,15997.40488,15900.17254,15366.00795,11720.47073,8191.386341,3355.426433,226.411525,224.878178,381.528137,491.900212,499.759804,514.03058,422.604396,279.94451,137.0831,66.80811614,70.05839879,113.8878419,125.2849762,126.1094016,125.4792057,98.66288294,71.15183496,29.39836382,4280.176993,4010.115291,6845.035284,9391.481246,9679.033313,9917.425934,8132.934345,5417.023396,2768.391081,64.50564891,75.64300412,115.7751486,135.8641975,134.9423868,132.755144,105.4794239,65.63054412,29.59259259,296.8698132,151.7888054,202.5352109,117.4511626,131.599844,130.4232507,117.5011641,293.348378,120.1677017,311.7444684,334.3228487,311.9312724,253.9270616,248.4401959,240.0938742,225.3936679,240.9231277,197.3780254,8.086125893,7.754419931,7.948502854,7.807939873,7.808746938,8.031727813,8.127007615,8.233662059,8.063711765,2.386004148,2.415806855,2.372663373,1.988650416,1.970459401,1.960612589,1.897363133,2.092701028,1.729315519,152.863464,138.2798376,142.6049018,149.0711309,151.2348955,154.9597802,156.4025836,159.3242175,162.8465342,2.303773175
NCGC00091073-01,0,4900.020429,5137.472555,6642.941798,6521.817114,6791.97312,5753.790485,5321.188986,3866.714399,2288.727554,8064.316605,9664.680908,12796.24287,13985.9127,14741.14069,14759.26112,14120.82976,12553.99738,9858.257543,307.10143,309.985233,564.721476,608.849338,635.621984,625.262854,642.005406,754.781308,570.692904,68.740183,76.32243051,98.33338677,116.7687776,123.2566941,119.7165306,121.4683557,114.247579,84.78693748,6600.937423,5881.65866,11468.17969,12727.97023,12874.06404,12030.80163,13226.7253,17040.21754,12260.92349,116.1386698,102.8994627,211.3158436,196.3796296,228.1563786,210.3693416,208.037037,199.9074074,159.4444444,122.5005107,128.4368139,93.56256054,83.61303992,85.9743433,74.72455175,63.34748793,37.90896469,30.51636739,201.6079151,241.6170227,180.2287728,179.3065731,186.5967176,191.6787158,168.1051162,123.0784056,131.4434339,7.67753575,7.749630825,7.953823606,7.805760744,8.045847899,8.120296805,7.6429215,7.399816745,7.60923872,1.718504575,1.908060763,1.384977278,1.49703561,1.560211317,1.554760138,1.446051854,1.120074304,1.1304925,165.0234356,147.0414665,161.5236577,163.1791055,162.962836,156.244177,157.4610155,167.0609563,163.4789799,2.903466745
NCGC00091073-07,0,4900.020429,5137.472555,6642.941798,6521.817114,6791.97312,5753.790485,5321.188986,3866.714399,2288.727554,8064.316605,9664.680908,12796.24287,13985.9127,14741.14069,14759.26112,14120.82976,12553.99738,9858.257543,307.10143,309.985233,564.721476,608.849338,635.621984,625.262854,642.005406,754.781308,570.692904,68.740183,76.32243051,98.33338677,116.7687776,123.2566941,119.7165306,121.4683557,114.247579,84.78693748,6600.937423,5881.65866,11468.17969,12727.97023,12874.06404,12030.80163,13226.7253,17040.21754,12260.92349,116.1386698,102.8994627,211.3158436,196.3796296,228.1563786,210.3693416,208.037037,199.9074074,159.4444444,122.5005107,128.4368139,93.56256054,83.61303992,85.9743433,74.72455175,63.34748793,37.90896469,30.51636739,201.6079151,241.6170227,180.2287728,179.3065731,186.5967176,191.6787158,168.1051162,123.0784056,131.4434339,7.67753575,7.749630825,7.953823606,7.805760744,8.045847899,8.120296805,7.6429215,7.399816745,7.60923872,1.718504575,1.908060763,1.384977278,1.49703561,1.560211317,1.554760138,1.446051854,1.120074304,1.1304925,165.0234356,147.0414665,161.5236577,163.1791055,162.962836,156.244177,157.4610155,167.0609563,163.4789799,2.903466745
NCGC00091076-01,0,1391.745624,1370.947551,1590.590087,1242.791854,1103.620149,597.292754,287.688409,84.835296,9.144576,3409.055386,4087.781343,4714.65819,4438.366043,4393.658304,3734.408849,2254.725443,1061.424631,279.7536999,166.005024,162.403932,298.945244,307.3666,235.56522,306.722504,226.523044,123.32736,60.466176,24.24438867,29.31368034,35.26733421,33.60195526,35.00670114,34.60614916,23.70582701,12.01662072,4.001516144,3720.515836,3137.47205,6341.328812,6728.575468,4923.683299,7143.172872,5726.208178,3137.747111,1664.258868,56.77777778,53.83333333,99.25,87.16666667,71.25,75,43,24,9,63.26116473,65.28321671,41.85763387,31.86645779,35.60064997,14.22125605,8.717830576,4.713072,1.016064,154.957063,194.6562544,124.0699524,113.8042575,141.730913,88.9144964,68.32501342,58.96803508,31.08374443,7.545682909,7.733520571,7.866980105,7.881194872,7.598878065,7.302916762,6.864334667,6.85152,6.718464,1.102017667,1.39588954,0.928087742,0.861588597,1.129248424,0.823955932,0.718358394,0.66759004,0.444612905,169.1143562,149.4034309,166.877074,172.5275761,158.8284935,170.0755446,173.5214599,174.3192839,184.917652,2.580808081
NCGC00091080-03,0,3548.609358,3843.652203,4216.4973,3377.29406,2934.678879,2876.900998,2316.959005,1543.508829,1527.153635,5674.864746,6674.949653,8761.499497,8786.556665,8050.223705,6950.498798,5030.353406,2945.145,2215.64635,206.912673,203.56324,343.155626,337.445466,377.515288,350.323932,291.549766,163.587854,100.92556,40.72694105,46.5942431,58.02817771,64.12790121,63.77008195,55.72247363,36.85566803,18.49146172,16.7334338,4160.935222,3731.687805,6780.479493,6802.796352,8137.546265,7497.710876,6105.886288,3234.872502,2012.938725,208.6605796,74.44444444,300.6388889,170.9845679,139.6296296,155.6111111,167.1882716,107.6481481,61.2962963,141.9443743,153.7460881,102.8413976,78.54172233,58.69357758,62.54132604,64.35997236,85.7504905,138.8321486,226.9945898,266.9979861,213.6951097,204.3385271,161.0044741,151.0978,139.732039,163.6191667,201.4223955,8.27650692,8.1425296,8.369649415,7.847568977,7.55030576,7.615737652,8.098604611,9.088214111,9.175050909,1.629077642,1.863769724,1.415321408,1.49134654,1.275401639,1.211358122,1.023768557,1.027303429,1.521221255,166.4374089,149.2675122,165.3775486,158.2045663,162.7509253,162.9937147,169.6079524,179.715139,182.9944296,8.346423182
NCGC00091086-02,0,7080.522028,1529.188695,1601.507486,1415.927461,1489.928016,82.57536,0,0,0,2407.936156,2466.003718,2857.694983,2192.817827,1151.142212,210.0342156,0,0,0,93.364473,86.13125,146.257486,157.27569,94.820274,21.780576,0,0,0,21.42469433,19.22667385,25.71445078,21.58366387,11.36429501,2.92294446,0,0,0,1999.823789,1643.878536,3037.687627,3592.826645,2115.176504,530.48459,0,0,0,50.88383059,30.09722222,43.47685185,42.22685185,28.01851852,3.064814815,0,0,0,590.0435023,139.0171541,84.28986768,67.42511719,124.160668,27.52512,0,0,0,200.6613463,224.1821562,150.4049991,104.4198965,95.92851771,70.01140521,0,0,0,7.78037275,7.830113636,7.697762421,7.489318571,7.9016895,7.260192,0,0,0,1.785391194,1.747879441,1.353392146,1.027793518,0.947024584,0.97431482,0,0,0,166.6519824,149.4435032,159.8782962,171.0869831,176.2647087,176.8281967,0,0,0,4.240319216
