,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
10277,30,1,3,primary,0,395,0,0,cellular,21,0,429,1,-1,0,11,0
10278,37,1,2,secondary,0,0,1,0,cellular,2,apr,473,1,-1,0,11,0
10279,30,9,3,tertiary,0,0,0,0,cellular,22,aug,34,2,-1,0,11,0
10280,47,0,2,secondary,0,829,1,1,11,14,may,339,1,-1,0,11,0
10281,41,9,2,tertiary,0,-15,1,0,cellular,6,may,33,1,-1,0,11,0
10282,44,9,2,secondary,0,135,1,0,cellular,8,may,262,3,-1,0,11,0
10283,59,4,2,tertiary,0,1585,0,0,telephone,28,aug,91,5,-1,0,11,0
10284,29,9,2,secondary,0,-910,1,0,cellular,21,jul,260,1,-1,0,11,0
10285,51,7,2,primary,0,8806,1,0,11,19,may,131,1,-1,0,11,0
10286,32,1,2,secondary,0,43,1,0,11,21,may,173,2,-1,0,11,0
10287,36,1,2,secondary,0,136,1,0,11,4,jun,38,2,-1,0,11,0
10288,30,4,2,tertiary,0,1195,0,0,cellular,18,jul,146,2,-1,0,11,0
10289,34,3,2,tertiary,0,11219,0,0,cellular,25,may,112,1,-1,0,11,0
10290,42,1,2,primary,0,2003,1,0,cellular,17,apr,177,3,-1,0,11,0
10291,37,9,2,secondary,0,494,1,0,cellular,2,feb,247,2,269,3,12,0
10292,42,1,3,secondary,0,419,0,0,cellular,7,jul,88,3,-1,0,11,0
10293,31,7,2,11,0,-82,1,0,cellular,31,jul,543,31,-1,0,11,0
10294,34,0,3,tertiary,0,64,1,0,cellular,28,jul,76,2,-1,0,11,0
10295,32,6,2,tertiary,0,14522,0,0,cellular,21,0,221,7,-1,0,11,0
10296,46,9,1,secondary,0,3455,1,0,11,14,may,566,2,-1,0,11,0
10297,32,1,2,primary,0,1076,1,0,11,19,may,67,1,-1,0,11,0
10298,37,0,3,secondary,0,-261,0,1,cellular,10,jul,259,1,-1,0,11,0
10299,39,4,2,tertiary,0,309,0,0,cellular,26,aug,94,14,-1,0,11,0
10300,37,4,3,secondary,0,655,0,1,cellular,4,feb,258,6,-1,0,11,0
10301,32,6,2,tertiary,0,102,0,0,cellular,22,aug,398,5,-1,0,11,0
10302,41,1,2,secondary,0,213,1,0,11,8,may,10,2,-1,0,11,0
10303,50,6,2,tertiary,0,202,1,0,cellular,15,apr,107,1,148,4,12,0
10304,57,4,2,11,0,0,0,0,cellular,30,sep,585,1,-1,0,11,0
10305,37,0,3,secondary,0,22,1,0,cellular,7,may,28,2,289,5,12,0
10306,56,2,1,secondary,0,179,0,0,cellular,14,aug,47,2,-1,0,11,0
10307,37,10,2,secondary,0,4769,0,0,cellular,29,jan,124,1,-1,0,11,0
10308,32,1,2,primary,0,-6,1,0,cellular,6,may,169,2,-1,0,11,0
10309,30,4,3,tertiary,0,19358,0,0,cellular,19,0,258,2,-1,0,11,0
10310,27,1,3,secondary,0,5563,1,0,11,30,may,435,2,-1,0,11,0
10311,36,4,2,tertiary,0,6641,0,0,cellular,30,jul,105,4,-1,0,11,0
10312,34,4,3,tertiary,0,747,0,0,cellular,31,aug,72,2,98,1,12,0
10313,53,7,2,primary,0,49,0,0,11,28,may,152,1,-1,0,11,0
10314,58,4,2,tertiary,0,287,1,0,cellular,21,aug,676,8,-1,0,11,0
10315,31,0,3,secondary,0,437,1,1,11,4,jun,173,14,-1,0,11,0
10316,38,7,2,secondary,0,1313,0,0,11,17,jun,33,2,-1,0,11,0
10317,32,4,3,tertiary,0,597,0,1,cellular,24,jul,869,1,-1,0,11,0
10318,31,7,2,secondary,0,418,1,1,cellular,9,jul,219,1,-1,0,11,0
10319,59,0,1,secondary,0,-41,1,1,11,20,may,171,1,-1,0,11,0
10320,41,1,2,primary,0,449,1,0,cellular,20,apr,10,6,-1,0,11,0
10321,33,9,2,secondary,0,3572,1,0,cellular,18,0,85,2,-1,0,11,0
10322,52,4,2,tertiary,0,2428,1,0,cellular,21,0,294,1,116,3,12,0
10323,36,2,2,primary,0,177,1,0,11,12,may,63,5,-1,0,11,0
10324,37,4,2,secondary,0,80,0,0,cellular,27,aug,155,3,-1,0,11,0
10325,39,7,3,secondary,0,1048,1,0,cellular,14,may,149,1,-1,0,11,0
10326,36,4,2,tertiary,0,3874,0,0,cellular,25,aug,425,6,-1,0,11,0
10327,30,4,2,tertiary,0,5381,0,0,cellular,17,0,375,1,-1,0,11,0
10328,32,4,3,tertiary,0,17,0,0,cellular,22,aug,72,4,-1,0,11,0
10329,47,1,2,primary,0,4040,0,0,cellular,11,aug,53,5,-1,0,11,0
10330,38,4,3,tertiary,0,427,1,0,cellular,6,may,17,3,169,2,12,0
10331,51,4,2,tertiary,0,385,0,0,cellular,11,aug,39,2,-1,0,11,0
10332,27,7,3,secondary,0,266,0,1,cellular,7,jul,232,1,-1,0,11,0
10333,58,5,3,tertiary,0,1411,1,0,cellular,13,may,425,2,-1,0,11,0
10334,56,4,2,primary,0,7747,0,0,11,5,jun,103,2,-1,0,11,0
10335,40,1,2,primary,0,2129,1,0,cellular,20,apr,1156,3,-1,0,11,0
10336,47,2,2,secondary,0,318,0,0,cellular,4,aug,299,2,-1,0,11,0
10337,23,1,3,secondary,0,105,1,0,11,16,may,498,2,-1,0,11,0
10338,46,1,2,secondary,0,2603,1,1,cellular,11,may,50,3,277,2,12,0
10339,57,7,2,primary,0,443,0,0,telephone,17,jul,167,1,-1,0,11,0
10340,40,7,2,secondary,0,-116,1,0,11,29,may,176,3,-1,0,11,0
10341,30,0,2,tertiary,0,285,0,0,cellular,5,feb,693,2,-1,0,11,0
10342,58,5,2,primary,0,5092,0,0,11,11,jun,199,6,-1,0,11,0
10343,36,1,1,secondary,0,719,1,0,11,13,may,1052,1,-1,0,11,0
10344,37,1,2,primary,0,0,1,0,11,26,may,24,1,-1,0,11,0
10345,51,1,2,primary,0,2095,1,1,cellular,2,feb,438,4,-1,0,11,0
10346,30,1,3,secondary,0,-390,1,0,cellular,5,may,275,1,-1,0,11,0
10347,39,9,2,tertiary,0,108,0,0,cellular,28,may,589,3,28,2,13,0
10348,33,1,2,secondary,0,1134,1,0,11,23,may,304,2,-1,0,11,0
10349,60,1,2,primary,0,228,1,0,11,28,may,249,11,-1,0,11,0
10350,29,6,2,tertiary,0,1,0,0,cellular,18,jul,167,3,-1,0,11,0
10351,31,0,2,secondary,0,0,1,1,cellular,18,0,79,3,-1,0,11,0
10352,52,4,2,tertiary,0,1453,0,0,telephone,29,jul,254,21,-1,0,11,0
10353,30,0,3,secondary,0,28,0,0,11,20,aug,107,1,-1,0,11,0
10354,47,1,2,secondary,0,1388,1,0,cellular,17,apr,119,2,-1,0,11,0
10355,46,4,1,tertiary,0,0,0,1,cellular,29,aug,38,6,-1,0,11,0
10356,31,9,2,tertiary,0,0,0,0,cellular,29,aug,70,2,-1,0,11,0
10357,29,1,2,secondary,0,15,0,0,cellular,3,jun,136,1,-1,0,11,0
10358,34,7,2,secondary,0,22,1,0,11,6,may,344,1,-1,0,11,0
10359,44,7,2,secondary,0,983,0,0,cellular,28,jan,123,1,-1,0,11,0
10360,60,1,2,secondary,0,2879,1,0,cellular,5,aug,122,1,-1,0,11,0
10361,51,7,2,primary,0,-553,1,0,11,4,jun,149,8,-1,0,11,0
10362,31,3,3,tertiary,0,596,0,0,telephone,28,jan,30,1,-1,0,11,0
10363,33,1,2,secondary,0,1402,0,0,cellular,20,0,63,5,-1,0,11,0
10364,53,0,1,secondary,0,223,1,1,cellular,22,jul,534,1,-1,0,11,0
10365,45,0,2,secondary,0,46,1,0,cellular,5,may,234,1,-1,0,11,0
10366,51,4,2,tertiary,0,0,1,1,11,29,may,410,5,-1,0,11,0
10367,30,4,3,tertiary,0,1636,0,0,11,6,jun,301,2,-1,0,11,0
10368,58,1,2,primary,0,96,0,0,11,16,jun,76,3,-1,0,11,0
10369,26,1,3,primary,0,-295,1,0,cellular,6,may,138,1,-1,0,11,0
10370,37,7,2,secondary,0,1,0,0,11,15,may,395,2,-1,0,11,0
10371,47,4,2,tertiary,0,60,0,0,11,2,jun,282,7,-1,0,11,0
10372,28,4,2,tertiary,1,84,0,1,cellular,28,jul,48,21,-1,0,11,0
10373,28,1,2,secondary,0,4287,0,0,cellular,30,apr,171,1,-1,0,11,0
10374,43,4,1,tertiary,0,1,1,1,11,2,jun,28,8,-1,0,11,0
10375,43,7,2,secondary,0,192,1,1,11,30,may,273,2,-1,0,11,0
10376,57,4,2,tertiary,0,1172,1,0,cellular,20,0,72,1,-1,0,11,0
10377,34,2,2,tertiary,0,105,1,0,11,28,may,249,2,-1,0,11,0
10378,36,0,1,tertiary,0,4708,0,0,cellular,15,jun,104,1,-1,0,11,0
10379,32,9,3,secondary,0,-1,1,0,cellular,12,may,37,1,-1,0,11,0
10380,46,4,2,11,0,802,1,0,telephone,25,jul,417,1,-1,0,11,0
10381,36,9,2,secondary,0,22,0,0,11,6,jun,464,1,-1,0,11,0
10382,33,4,2,tertiary,0,3301,1,0,cellular,2,0,131,2,171,2,12,0
10383,48,1,2,primary,0,2227,0,0,cellular,18,aug,98,12,-1,0,11,0
10384,58,2,2,secondary,0,2,0,0,11,16,jun,684,1,-1,0,11,0
10385,56,3,2,primary,0,445,0,0,cellular,21,0,13,6,-1,0,11,0
10386,53,4,2,tertiary,0,241,1,0,cellular,19,0,137,1,-1,0,11,0
10387,41,1,2,secondary,0,429,1,0,11,13,may,244,1,-1,0,11,0
10388,35,0,2,secondary,0,11,1,0,cellular,23,jul,103,4,-1,0,11,0
10389,31,4,2,tertiary,0,50,0,0,cellular,19,aug,37,5,-1,0,11,0
10390,51,0,1,secondary,0,2195,1,0,11,13,may,59,1,-1,0,11,0
10391,40,9,2,secondary,0,1270,0,0,cellular,17,apr,342,2,-1,0,11,0
10392,40,9,1,secondary,0,2394,0,0,11,9,jun,75,4,-1,0,11,0
10393,44,7,2,secondary,0,3536,0,0,cellular,31,jul,106,6,-1,0,11,0
10394,37,1,2,secondary,0,-4,1,1,11,29,may,381,1,-1,0,11,0
10395,49,2,2,secondary,0,-1965,0,1,telephone,10,jul,317,2,-1,0,11,0
10396,56,5,2,secondary,0,5879,0,0,11,20,jun,237,3,-1,0,11,0
10397,25,8,3,secondary,0,469,0,0,cellular,24,feb,524,1,187,2,14,0
10398,29,4,3,tertiary,0,502,0,0,cellular,12,apr,366,2,199,3,13,0
10399,35,0,3,tertiary,0,777,0,1,cellular,28,may,85,1,-1,0,11,0
10400,41,2,1,secondary,0,1588,1,1,11,20,jun,10,8,-1,0,11,0
10401,38,1,2,secondary,0,376,1,0,11,7,may,1521,1,-1,0,11,0
10402,61,3,2,primary,0,848,0,0,cellular,27,apr,605,1,187,1,13,0
10403,36,9,2,secondary,0,-393,0,0,telephone,14,aug,119,4,-1,0,11,0
10404,52,1,2,primary,0,4660,0,0,cellular,18,aug,82,3,-1,0,11,0
10405,31,9,3,tertiary,0,176,0,0,cellular,21,aug,241,4,-1,0,11,0
10406,33,10,2,tertiary,0,3335,0,0,cellular,15,jun,92,1,301,6,12,0
10407,49,1,2,primary,0,-167,0,0,cellular,7,jul,51,1,-1,0,11,0
10408,45,9,3,tertiary,0,1591,0,0,cellular,15,jul,392,4,-1,0,11,0
10409,71,5,2,secondary,0,2064,0,0,cellular,9,0,379,2,92,3,12,0
10410,34,4,3,tertiary,0,1310,0,1,cellular,20,0,90,3,-1,0,11,0
10411,33,0,3,secondary,0,1221,1,0,11,23,may,245,1,-1,0,11,0
10412,28,1,2,secondary,0,-26,0,1,cellular,30,jan,81,1,-1,0,11,0
10413,52,9,2,secondary,0,337,1,0,cellular,8,may,247,1,261,4,12,0
10414,54,1,2,primary,0,2440,0,1,cellular,17,0,334,1,-1,0,11,0
10415,51,1,2,11,0,0,1,0,telephone,7,may,10,4,-1,0,11,0
10416,59,5,2,secondary,0,25947,0,0,cellular,13,aug,292,2,-1,0,11,0
10417,25,0,3,tertiary,0,1734,0,0,cellular,19,oct,366,1,-1,0,11,0
10418,35,9,2,tertiary,0,4,1,0,cellular,14,may,88,1,-1,0,11,0
10419,49,1,2,primary,0,1032,1,0,11,2,jun,41,5,-1,0,11,0
10420,33,9,2,secondary,0,8,0,0,cellular,29,aug,462,2,-1,0,11,0
10421,30,6,3,tertiary,0,3137,1,0,cellular,31,jul,368,7,-1,0,11,0
10422,46,7,2,secondary,0,-522,1,0,cellular,31,jul,61,2,-1,0,11,0
10423,43,7,3,secondary,0,21,0,0,cellular,3,feb,203,3,-1,0,11,0
10424,28,1,3,secondary,0,455,1,0,cellular,11,jul,166,1,-1,0,11,0
10425,41,1,2,primary,0,4,0,0,cellular,23,jul,74,5,-1,0,11,0
10426,60,3,1,primary,0,1412,0,0,cellular,22,jul,127,4,-1,0,11,0
10427,49,1,2,secondary,0,141,0,0,cellular,6,aug,275,1,-1,0,11,0
10428,30,9,3,tertiary,0,6619,1,0,cellular,21,aug,239,8,-1,0,11,0
10429,45,10,2,primary,0,0,1,0,cellular,2,feb,570,2,-1,0,11,0
10430,47,4,3,tertiary,0,0,0,0,cellular,21,aug,136,2,-1,0,11,0
10431,29,1,3,secondary,0,202,0,0,cellular,30,jan,128,2,-1,0,11,0
10432,59,0,2,secondary,0,2552,0,1,cellular,5,aug,125,3,-1,0,11,0
10433,27,9,2,tertiary,0,276,0,0,11,16,may,218,2,-1,0,11,0
10434,37,9,2,secondary,1,0,0,0,11,18,jun,236,1,-1,0,11,0
10435,25,9,1,secondary,0,86,0,1,cellular,8,jul,483,2,-1,0,11,0
10436,39,9,1,secondary,0,507,0,0,cellular,20,aug,173,4,-1,0,11,0
10437,35,1,2,primary,0,602,1,0,cellular,14,may,467,6,-1,0,11,0
10438,77,5,2,primary,0,1492,0,0,telephone,1,sep,663,1,208,2,13,0
10439,58,5,1,secondary,0,0,0,0,11,17,jun,436,5,-1,0,11,0
10440,38,4,3,tertiary,0,2117,0,0,cellular,14,aug,81,2,-1,0,11,0
10441,50,1,2,primary,0,71,1,0,11,6,may,678,1,-1,0,11,0
10442,27,4,3,secondary,0,843,0,0,cellular,12,jul,123,2,185,1,14,0
10443,46,1,2,secondary,0,229,1,0,cellular,17,apr,191,1,-1,0,11,0
10444,51,0,2,secondary,0,176,0,0,cellular,28,jan,214,1,183,2,12,0
10445,58,5,2,secondary,0,13,0,0,cellular,7,aug,92,4,-1,0,11,0
10446,42,2,2,secondary,0,169,1,0,telephone,15,may,87,4,-1,0,11,0
10447,27,9,2,secondary,0,58,1,0,11,28,may,82,1,-1,0,11,0
10448,34,9,3,secondary,0,179,0,0,cellular,19,aug,294,3,-1,0,11,0
10449,31,0,3,secondary,0,50,0,0,cellular,29,jan,395,1,-1,0,11,0
10450,39,1,2,secondary,0,11854,1,0,cellular,15,may,15,9,-1,0,11,0
10451,42,0,3,secondary,0,1022,1,0,11,5,may,146,2,-1,0,11,0
10452,44,2,2,secondary,0,692,0,0,11,18,jun,73,4,-1,0,11,0
10453,51,4,1,tertiary,0,1937,1,0,cellular,18,0,185,4,152,11,13,0
10454,50,0,3,secondary,0,26,0,1,telephone,24,jul,179,4,-1,0,11,0
10455,32,1,2,primary,0,0,1,1,cellular,8,may,82,2,361,4,12,0
10456,45,1,2,primary,0,900,1,0,11,9,jun,213,1,-1,0,11,0
10457,29,0,3,secondary,0,260,1,0,cellular,4,feb,453,2,273,2,12,0
10458,53,1,2,secondary,1,-634,0,0,cellular,19,aug,695,3,-1,0,11,0
10459,29,7,2,secondary,0,30,1,0,cellular,23,jul,74,3,-1,0,11,0
10460,57,0,2,primary,0,1694,1,0,telephone,17,0,378,1,-1,0,11,0
10461,41,1,2,secondary,0,167,0,0,11,20,jun,48,1,-1,0,11,0
10462,58,9,2,secondary,0,4299,1,0,11,29,may,348,3,-1,0,11,0
10463,52,3,2,primary,0,135,0,0,cellular,8,aug,172,9,-1,0,11,0
10464,44,0,2,11,0,40,0,1,11,6,may,160,2,-1,0,11,0
10465,34,1,2,primary,0,479,0,0,cellular,11,jul,772,1,-1,0,11,0
10466,44,4,2,tertiary,0,1945,0,0,11,14,may,191,1,-1,0,11,0
10467,56,9,2,tertiary,0,1062,0,0,11,20,jun,37,2,-1,0,11,0
10468,36,2,2,tertiary,0,0,0,0,11,2,jun,87,3,-1,0,11,0
10469,45,4,1,tertiary,0,2406,0,0,cellular,8,aug,248,2,-1,0,11,0
10470,57,4,2,tertiary,0,337,0,0,cellular,5,feb,59,2,-1,0,11,0
10471,49,4,2,tertiary,0,413,0,1,cellular,31,jul,196,4,-1,0,11,0
10472,37,1,2,secondary,0,362,1,0,11,20,may,277,2,-1,0,11,0
10473,44,1,1,11,0,284,0,0,cellular,3,feb,167,4,187,5,13,0
10474,40,1,2,primary,0,-66,1,0,11,6,may,288,1,-1,0,11,0
10475,28,9,3,secondary,0,922,1,0,cellular,7,apr,304,1,-1,0,11,0
10476,39,7,2,secondary,0,93,1,0,cellular,11,may,72,4,-1,0,11,0
10477,40,9,3,tertiary,0,693,0,0,cellular,30,jan,427,1,-1,0,11,0
10478,33,4,3,tertiary,0,307,0,0,cellular,23,jul,113,6,179,4,12,0
10479,37,4,3,tertiary,0,427,1,0,11,20,may,121,1,-1,0,11,0
10480,36,7,2,secondary,0,5024,0,0,11,21,may,139,1,-1,0,11,0
10481,39,1,1,11,0,463,1,0,cellular,18,may,169,1,-1,0,11,0
10482,26,9,3,tertiary,0,4130,0,0,cellular,28,jan,104,2,-1,0,11,0
10483,48,4,2,tertiary,0,190,0,0,cellular,25,aug,14,22,-1,0,11,0
10484,51,9,2,secondary,0,2682,0,0,11,18,jun,56,1,-1,0,11,0
10485,35,9,3,tertiary,0,144,1,1,cellular,4,feb,202,4,113,20,12,0
10486,40,1,2,secondary,0,1938,1,0,cellular,7,may,228,1,-1,0,11,0
10487,40,0,3,secondary,0,90,1,0,11,2,jun,252,4,-1,0,11,0
10488,37,0,2,secondary,0,10465,0,0,11,17,jun,144,6,-1,0,11,0
10489,43,1,2,secondary,0,917,1,0,cellular,8,may,87,2,-1,0,11,0
10490,48,4,2,primary,0,1744,0,0,11,9,jun,181,1,-1,0,11,0
10491,46,0,1,secondary,0,1198,1,1,cellular,7,apr,837,1,307,1,13,0
10492,34,7,3,tertiary,0,371,0,0,11,20,may,77,1,-1,0,11,0
10493,52,4,2,tertiary,0,575,0,0,11,3,jun,315,1,-1,0,11,0
10494,57,4,2,secondary,0,123,0,0,cellular,2,feb,154,2,-1,0,11,0
10495,36,7,2,secondary,0,145,1,0,cellular,2,feb,109,1,252,2,13,0
10496,33,1,2,secondary,0,312,1,0,11,4,jun,151,2,-1,0,11,0
10497,30,9,3,secondary,0,893,0,0,cellular,26,aug,45,3,-1,0,11,0
10498,34,4,2,tertiary,0,105,1,0,11,6,may,314,3,-1,0,11,0
10499,35,4,3,tertiary,0,0,1,0,11,2,jun,184,1,-1,0,11,0
10500,34,1,3,secondary,0,186,0,0,cellular,2,feb,342,1,-1,0,11,0
10501,32,9,3,secondary,0,-114,0,0,cellular,12,aug,155,2,-1,0,11,0
10502,30,1,3,secondary,0,228,0,0,cellular,5,feb,232,1,365,1,12,0
10503,33,3,2,primary,0,0,0,0,cellular,11,aug,237,2,-1,0,11,0
10504,31,9,3,tertiary,0,279,1,0,11,13,may,198,1,-1,0,11,0
10505,33,0,3,secondary,0,241,0,0,cellular,22,jul,490,1,-1,0,11,0
10506,48,9,1,tertiary,0,2328,0,0,cellular,27,aug,129,7,-1,0,11,0
10507,38,9,2,secondary,0,728,1,0,cellular,18,0,286,1,181,2,13,0
10508,53,1,2,secondary,0,4380,0,0,telephone,19,aug,223,7,-1,0,11,0
10509,36,1,2,secondary,0,0,0,0,cellular,4,feb,235,1,244,1,12,0
10510,37,4,2,tertiary,0,5432,1,1,11,20,may,774,1,-1,0,11,0
10511,36,1,2,secondary,0,222,1,0,11,23,may,188,1,-1,0,11,0
10512,39,1,2,secondary,0,3832,1,0,11,20,jun,14,13,-1,0,11,0
10513,50,0,2,secondary,0,715,0,0,cellular,28,aug,131,13,-1,0,11,0
10514,49,1,2,primary,0,6215,1,0,cellular,11,may,549,1,-1,0,11,0
10515,41,7,2,secondary,0,2085,1,0,11,26,may,125,4,-1,0,11,0
10516,32,7,2,secondary,0,1398,1,1,cellular,15,may,233,1,-1,0,11,0
10517,30,10,3,tertiary,0,463,0,0,cellular,22,aug,374,4,-1,0,11,0
10518,46,4,2,tertiary,1,-337,0,1,cellular,21,aug,120,2,-1,0,11,0
10519,25,6,2,tertiary,0,1182,1,0,11,26,may,141,2,-1,0,11,0
10520,27,7,2,secondary,0,94,1,0,11,15,may,352,2,-1,0,11,0
10521,28,8,3,secondary,0,5916,0,0,cellular,22,may,259,1,63,5,12,0
10522,47,4,1,tertiary,0,4556,1,0,11,14,may,146,1,-1,0,11,0
10523,39,4,1,tertiary,0,373,0,0,cellular,26,aug,148,4,-1,0,11,0
10524,28,0,2,secondary,0,170,1,1,11,21,may,492,1,-1,0,11,0
10525,45,9,1,secondary,0,146,0,0,cellular,8,jul,216,1,-1,0,11,0
10526,30,4,2,tertiary,0,1384,1,0,telephone,14,aug,60,2,-1,0,11,0
10527,48,1,2,primary,0,595,0,0,cellular,24,jul,464,1,-1,0,11,0
10528,60,1,2,primary,0,4903,0,1,11,9,jun,290,1,-1,0,11,0
10529,48,2,2,secondary,0,4037,0,0,11,6,jun,23,1,-1,0,11,0
10530,38,4,3,tertiary,0,1746,1,0,11,21,may,139,1,-1,0,11,0
10531,31,4,3,tertiary,0,18,0,0,cellular,8,aug,82,2,-1,0,11,0
10532,52,10,2,primary,0,1724,0,0,cellular,29,jan,73,1,-1,0,11,0
10533,28,1,3,secondary,0,1735,1,0,cellular,20,apr,89,1,-1,0,11,0
10534,51,1,2,11,0,0,0,0,11,2,jun,61,7,-1,0,11,0
10535,32,9,2,secondary,0,367,1,0,cellular,11,may,214,2,276,3,12,0
10536,52,2,1,secondary,0,105,0,1,telephone,22,jul,275,4,-1,0,11,0
10537,23,1,3,secondary,0,537,1,0,cellular,7,may,172,1,353,2,13,0
10538,51,4,2,tertiary,1,0,0,1,cellular,29,jul,204,6,-1,0,11,0
10539,49,7,2,secondary,0,653,0,0,cellular,11,aug,317,2,-1,0,11,0
10540,37,6,2,secondary,0,487,0,1,cellular,27,aug,155,15,-1,0,11,0
10541,32,4,3,tertiary,0,1434,0,0,cellular,11,aug,1144,3,-1,0,11,0
10542,32,4,2,tertiary,0,1683,1,1,cellular,20,apr,72,2,-1,0,11,0
10543,56,7,2,secondary,0,530,1,0,11,20,may,51,7,-1,0,11,0
10544,49,9,2,11,0,-287,1,0,11,26,may,49,1,-1,0,11,0
10545,49,4,2,tertiary,0,271,1,0,cellular,5,feb,18,6,-1,0,11,0
10546,53,4,2,tertiary,0,1945,0,0,telephone,7,aug,262,7,-1,0,11,0
10547,32,0,2,secondary,0,57,0,1,cellular,22,jul,50,2,-1,0,11,0
10548,60,5,2,secondary,0,5632,1,0,cellular,30,jul,380,7,-1,0,11,0
10549,40,1,2,secondary,0,750,1,1,cellular,16,apr,340,1,281,1,12,0
10550,41,7,2,secondary,0,3992,1,0,telephone,20,0,281,2,-1,0,11,0
10551,55,1,2,primary,0,11,0,0,11,17,jun,150,2,-1,0,11,0
10552,33,4,3,tertiary,0,383,1,0,cellular,9,jul,125,1,-1,0,11,0
10553,49,1,2,secondary,0,598,1,0,cellular,15,may,219,6,-1,0,11,0
10554,26,4,3,tertiary,0,3178,0,0,cellular,2,jun,64,1,-1,0,11,0
10555,56,4,1,tertiary,0,505,0,0,cellular,9,feb,108,2,199,3,13,0
10556,27,0,3,tertiary,0,73,0,0,cellular,29,jan,242,1,-1,0,11,0
10557,55,10,2,secondary,0,1436,1,0,cellular,4,feb,969,2,-1,0,11,0
10558,55,9,1,tertiary,0,264,1,0,11,30,may,34,2,-1,0,11,0
10559,26,4,3,tertiary,0,1720,0,0,cellular,3,feb,383,1,-1,0,11,0
10560,34,9,2,secondary,0,-25,0,0,cellular,15,may,207,1,-1,0,11,0
10561,38,3,2,secondary,0,634,0,0,11,11,jun,105,4,-1,0,11,0
10562,88,5,2,primary,0,648,0,0,telephone,3,sep,318,1,-1,0,11,0
10563,38,0,2,secondary,0,0,1,0,telephone,16,jul,284,8,-1,0,11,0
10564,44,9,1,secondary,0,314,1,0,11,12,aug,18,1,651,1,14,0
10565,43,0,2,secondary,0,2,1,1,cellular,22,jul,254,1,-1,0,11,0
10566,48,1,1,primary,0,2677,0,0,11,20,jun,23,3,-1,0,11,0
10567,35,0,3,secondary,0,855,1,0,11,12,may,241,3,-1,0,11,0
10568,49,7,2,tertiary,0,411,0,0,telephone,14,may,9,6,-1,0,11,0
10569,33,10,3,tertiary,0,4874,0,0,telephone,22,feb,363,2,-1,0,11,0
10570,77,11,2,11,0,397,0,0,telephone,8,0,207,1,185,3,14,0
10571,56,3,1,primary,0,61,0,0,cellular,2,jun,144,1,-1,0,11,0
10572,33,0,2,secondary,0,177,1,0,cellular,11,may,100,1,-1,0,11,0
10573,44,0,3,secondary,0,985,1,1,cellular,11,may,9,7,325,19,12,0
10574,40,0,2,secondary,0,767,1,0,cellular,6,feb,168,1,-1,0,11,0
10575,55,1,1,secondary,0,496,0,1,cellular,28,jul,93,4,-1,0,11,0
10576,31,4,2,tertiary,0,459,0,0,cellular,28,aug,13,14,-1,0,11,0
10577,42,7,2,11,0,1340,0,1,cellular,30,jul,88,5,-1,0,11,0
10578,45,2,1,secondary,0,1187,0,1,cellular,20,0,157,1,-1,0,11,0
10579,38,0,3,secondary,0,4023,0,0,11,11,jun,339,2,-1,0,11,0
10580,32,0,3,secondary,0,184,1,0,11,8,may,230,4,-1,0,11,0
10581,35,4,3,tertiary,0,688,0,0,cellular,2,feb,504,1,-1,0,11,0
10582,70,5,2,secondary,0,2064,0,0,cellular,22,oct,334,1,-1,0,11,0
10583,41,9,2,secondary,0,862,0,0,cellular,18,0,474,2,-1,0,11,0
10584,27,1,3,secondary,0,137,0,1,cellular,25,jul,359,1,-1,0,11,0
10585,56,2,2,tertiary,0,51439,0,1,cellular,8,jul,325,1,-1,0,11,0
10586,59,4,1,tertiary,0,893,1,0,cellular,16,apr,206,4,-1,0,11,0
10587,31,4,2,tertiary,0,607,0,0,cellular,27,aug,200,5,-1,0,11,0
10588,59,5,2,primary,0,5521,1,1,11,13,may,94,1,-1,0,11,0
10589,32,4,3,tertiary,0,1966,0,0,cellular,18,aug,176,3,-1,0,11,0
10590,37,9,3,secondary,0,363,1,0,cellular,21,0,39,4,182,3,12,0
10591,59,5,1,11,0,-49,1,0,11,13,may,248,2,-1,0,11,0
10592,51,9,2,tertiary,0,1533,0,0,11,18,jun,242,2,-1,0,11,0
10593,42,1,2,primary,0,250,1,0,11,4,jun,46,16,-1,0,11,0
10594,38,0,1,secondary,0,407,1,1,cellular,19,aug,89,1,-1,0,11,0
10595,35,9,1,secondary,0,3549,1,0,cellular,13,aug,250,4,-1,0,11,0
10596,42,1,2,primary,0,0,1,1,cellular,7,may,209,2,-1,0,11,0
10597,43,9,3,tertiary,0,1017,1,0,11,19,may,257,2,-1,0,11,0
10598,31,4,2,tertiary,0,2652,0,0,cellular,25,aug,9,9,-1,0,11,0
10599,56,1,2,primary,0,2442,0,1,cellular,18,aug,111,7,-1,0,11,0
10600,43,4,2,tertiary,0,0,1,0,cellular,7,may,240,3,293,5,12,0
10601,39,4,2,tertiary,0,0,0,0,cellular,29,aug,94,2,-1,0,11,0
10602,52,1,2,secondary,0,665,1,0,11,15,may,57,4,-1,0,11,0
10603,32,7,3,secondary,0,-1139,1,0,cellular,7,jul,201,1,-1,0,11,0
10604,37,6,2,secondary,0,3396,0,0,cellular,18,aug,69,6,-1,0,11,0
